,A,B,C,D,E,F,G,H
9.0,14367,14763,13073,14350,12700,14553,14414,14310
23.0,14336,15325,13607,14673,13275,14817,14994,14442
38.0,15208,16141,14711,14762,14779,15635,15890,15410
