,A,B,C,D,E,F,G,H
7.0,4323060,4495695,4551240,4025085,4205340,4607130,4457400,4488750
17.0,4465125,4844490,4853460,4165385,4357840,4895895,4621275,4559625
27.0,4630185,4993530,5010435,4315445,4497530,4963515,4795845,4713660
