,A,B,C,D,E,F,G,H
7.0,7179082,8110330,6148458,5405184,5381316,6299580,7983950,6960980
18.0,7641406,8361670,6947084,5490558,5666355,6927274,8581060,7557822
28.0,7918278,8701760,6884258,5692059,5956902,6108838,8798320,7566311
