,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
20.0/F低層A,20.0,低層,A,9286836,12108,767,324,4,NTW
40.0/F中層A,40.0,中層,A,10096788,13164,767,328,4,NTW
61.0/F高層A,61.0,高層,A,10603670,13771,770,315,4,NTW
20.0/F低層B,20.0,低層,B,10419717,11539,903,331,4,NTW
40.0/F中層B,40.0,中層,B,11575557,12819,903,373,4,NTW
61.0/F高層B,61.0,高層,B,12024900,13361,900,359,4,NTW
20.0/F低層C,20.0,低層,C,10761954,11918,903,343,4,NTW
40.0/F中層C,40.0,中層,C,11734485,12995,903,337,3,NTW
61.0/F高層C,61.0,高層,C,12592086,14038,897,359,4,NTW
20.0/F低層D,20.0,低層,D,9579063,12489,767,371,4,NTW
40.0/F中層D,40.0,中層,D,10267829,13387,767,344,4,NTW
61.0/F高層D,61.0,高層,D,10580736,13777,768,301,4,NTW
20.0/F低層E,20.0,低層,E,6167952,11816,522,327,3,NTW
40.0/F中層E,40.0,中層,E,6690474,12817,522,428,3,NTW
61.0/F高層E,61.0,高層,E,6986610,13410,521,339,3,NTW
20.0/F低層F,20.0,低層,F,6416604,12084,531,327,3,NTW
40.0/F中層F,40.0,中層,F,6856272,12912,531,375,4,NTW
61.0/F高層F,61.0,高層,F,6764912,12716,532,389,4,NTW
20.0/F低層G,20.0,低層,G,6054993,11403,531,360,3,NTW
40.0/F中層G,40.0,中層,G,6345981,11951,531,363,3,NTW
61.0/F高層G,61.0,高層,G,6878760,12930,532,370,3,NTW
20.0/F低層H,20.0,低層,H,6271830,12015,522,394,3,NTW
40.0/F中層H,40.0,中層,H,6230592,11936,522,360,3,NTW
61.0/F高層H,61.0,高層,H,6579709,12629,521,379,3,NTW
