,A,B,C,D,E,F,G,H
7.0,7011128,5694803,5656875,7785968,7016427,5394780,4878909,6838590
18.0,7395613,5936163,5882288,8106470,7006329,5595246,5487273,7302537
29.0,8213891,6177092,6187005,8443408,7440543,5702058,5688900,7745166
