,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A1,5.0,低層,A1,5684250,10335,550
8.0/F中層A1,8.0,中層,A1,5751900,10458,550
10.0/F高層A1,10.0,高層,A1,5794800,10536,550
5.0/F低層A2,5.0,低層,A2,5888300,10706,550
8.0/F中層A2,8.0,中層,A2,5586350,10157,550
10.0/F高層A2,10.0,高層,A2,5998300,10906,550
5.0/F低層A3,5.0,低層,A3,5888300,10706,550
8.0/F中層A3,8.0,中層,A3,5955400,10828,550
10.0/F高層A3,10.0,高層,A3,5998300,10906,550
5.0/F低層A4,5.0,低層,A4,5095325,10727,475
8.0/F中層A4,8.0,中層,A4,5151850,10846,475
10.0/F高層A4,10.0,高層,A4,5189375,10925,475
5.0/F低層A6,5.0,低層,A6,3645510,11047,330
8.0/F中層A6,8.0,中層,A6,3730202,11338,329
10.0/F高層A6,10.0,高層,A6,3758825,11425,329
5.0/F低層A7,5.0,低層,A7,4316070,13079,330
8.0/F中層A7,8.0,中層,A7,4353360,13192,330
10.0/F高層A7,10.0,高層,A7,4378770,13269,330
5.0/F低層A8,5.0,低層,A8,4435620,10561,420
8.0/F中層A8,8.0,中層,A8,4489380,10689,420
10.0/F高層A8,10.0,高層,A8,4522980,10769,420
5.0/F低層B1,5.0,低層,B1,5956632,10791,552
8.0/F中層B1,8.0,中層,B1,6023976,10913,552
10.0/F高層B1,10.0,高層,B1,5205600,10845,480
5.0/F低層B2,5.0,低層,B2,5888300,10706,550
8.0/F中層B2,8.0,中層,B2,5955400,10828,550
10.0/F高層B2,10.0,高層,B2,6323580,11094,570
5.0/F低層B3,5.0,低層,B3,5991408,10854,552
8.0/F中層B3,8.0,中層,B3,5974848,10824,552
10.0/F高層B3,10.0,高層,B3,6102912,11056,552
5.0/F低層B4,5.0,低層,B4,5824500,10590,550
8.0/F中層B4,8.0,中層,B4,5891600,10712,550
10.0/F高層B4,10.0,高層,B4,5976850,10867,550
5.0/F低層B5,5.0,低層,B5,4277455,10829,395
8.0/F中層B5,8.0,中層,B5,4326830,10954,395
10.0/F高層B5,10.0,高層,B5,4358825,11035,395
5.0/F低層B6,5.0,低層,B6,4350800,10877,400
8.0/F中層B6,8.0,中層,B6,4375020,11076,395
10.0/F高層B6,10.0,高層,B6,4439200,11098,400
5.0/F低層B7,5.0,低層,B7,4349940,10357,420
8.0/F中層B7,8.0,中層,B7,4454940,10607,420
10.0/F高層B7,10.0,高層,B7,4488540,10687,420
