,1,10,11,12,13,14,2,3,4,5,6,7,8,9
2.0,8775,8946,9014,8989,9014,8946,8946,7955,8946,9014,8946,8682,8901,9014
3.0,8804,8976,9044,9019,8458,8976,8976,7985,8976,9044,8976,8708,8931,9044
4.0,8834,9006,9183,9050,9074,9006,9006,8014,9006,9074,9006,8735,8931,9074
