,A,B,C,D,E,F,G,H
8.0,4971890,4892965,4198269,4380160,4036160,3982400,4958030,4831365
18.0,5157460,5116265,4284031,4488320,4408640,4025920,5020400,4882185
29.0,5140520,5312615,4521920,4684160,4424960,4191360,4973430,4995760
