,A,B,C,D,E,F,G,H
6.0,14386,15574,15554,14225,14081,15581,15646,14225
10.0,14599,16155,15777,14428,15079,15773,15631,14428
14.0,14733,15934,16007,14626,14286,15889,15858,14783
