,A,B,C,D,E,F,G
16.0,17515270,11964895,14183648,11923587,9059928,8828760,12193424
32.0,18551885,11792275,14806292,12119604,9329225,9187085,12785757
58.0,20099628,12608034,15640182,12363015,9456642,9401751,12725438
