,A,B,C,D,E,F,G,H
7.0,10770,10840,10303,11806,11587,11239,11485,10770
18.0,11246,11396,10683,12138,12041,11020,11974,11246
28.0,12770,13011,11161,12606,12215,12115,12967,12770
