,A,B,C,D,E,F,G,H,J,K
6.0,10662,10178,10163,10161,10196,10775,10967,10287,10161,10551
15.0,11368,10572,10848,10889,10879,11635,11357,10723,10889,11004
24.0,11813,10960,11242,11283,11471,11724,12031,11293,11283,11602
