,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,646,601,601,539,539,433,433,646,601,601,539,539,433,433,646,646
21.0,639,597,594,535,539,433,429,639,597,594,535,530,429,429,639,639
34.0,634,594,594,535,530,426,426,634,594,594,530,530,426,426,634,634
