,1,10,2,3,4,5,6,7,8,9
4.0,12534,12247,12013,12501,12207,12207,12936,11734,12939,12207
11.0,12909,12605,12364,12870,12564,12564,13321,12076,13324,12564
18.0,13312,12955,12696,13224,12913,12913,13706,12402,13707,12913
