,A,B,C,D,E,F,G,H,J,K
7.0,4659480,5233008,6038650,6137770,5233008,4750640,6143670,6137770,6143670,4765260
16.0,4837930,5429512,6347220,6383210,5429512,4922210,6455780,6383210,6442800,4967790
24.0,4996170,5642472,6571420,6593840,5642472,5075720,6672310,6593840,6658150,5120870
