,1,10,2,3,4,5,6,7,8,9
8.0,10683,11536,10773,11204,10283,11536,10683,10683,11555,10248
18.0,11138,12041,11229,11726,10727,12041,11138,11138,12060,10690
29.0,11602,12571,11691,12258,11180,12571,11602,11602,12595,11140
