,A,B,C,D,E,F,G,H,J,K
4.0,4674100,4951680,6133640,6133640,5547608,4674100,6133640,6133640,6133640,4674100
10.0,4794500,5279040,6292350,6292350,5690388,4794500,6292350,6292350,6292350,4794500
18.0,4955320,5456160,6502980,6502980,5881084,4955320,6502980,6502980,6502980,4955320
