,1,11,16,19,20,25,26,4,9
6.0,6157,6360,6080,,6612,6156,6288,6328,6190
14.0,6366,6573,6265,,6894,6367,6456,6535,6401
21.0,6532,6773,6436,,7004,6517,6624,6731,6564
