,A,B,C,D,E,F,G,H,J,K
7.0,4831480,5211360,6117710,6117710,5246880,4835780,6117710,6207390,6005610,5246880
16.0,5018100,5413440,6354300,6354300,5449920,5024980,6354300,6445750,6227450,5449920
25.0,5149680,5621280,6596200,6596200,5658240,5213750,6596200,6680570,6456370,5658240
