,A,B,C,D,E,F,G,H,J,K
7.0,11236,10857,10369,10369,10931,11246,10369,10521,10179,10931
16.0,11670,11278,10770,10770,11354,11686,10770,10925,10555,11354
25.0,11976,11711,11180,11180,11788,12125,11180,11323,10943,11788
