,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,5473999,9487,577
12.0/F中層1,12.0,中層,1,5632097,9761,577
19.0/F高層1,19.0,高層,1,5787887,10031,577
5.0/F低層10,5.0,低層,10,5426332,13532,401
12.0/F中層10,12.0,中層,10,5593950,13950,401
19.0/F高層10,19.0,高層,10,5749538,14338,401
5.0/F低層2,5.0,低層,2,5488424,9512,577
12.0/F中層2,12.0,中層,2,5647099,9787,577
19.0/F高層2,19.0,高層,2,5804043,10059,577
5.0/F低層3,5.0,低層,3,5360568,13368,401
12.0/F中層3,12.0,中層,3,5522171,13771,401
19.0/F高層3,19.0,高層,3,5674952,14152,401
5.0/F低層4,5.0,低層,4,5993340,9292,645
12.0/F中層4,12.0,中層,4,6166845,9561,645
19.0/F高層4,19.0,高層,4,6337770,9826,645
5.0/F低層5,5.0,低層,5,5426332,13532,401
12.0/F中層5,12.0,中層,5,5593950,13950,401
19.0/F高層5,19.0,高層,5,5749538,14338,401
5.0/F低層6,5.0,低層,6,5502849,9537,577
12.0/F中層6,12.0,中層,6,5662101,9813,577
19.0/F高層6,19.0,高層,6,5819622,10086,577
5.0/F低層7,5.0,低層,7,5488424,9512,577
12.0/F中層7,12.0,中層,7,5647099,9787,577
19.0/F高層7,19.0,高層,7,5804043,10059,577
5.0/F低層8,5.0,低層,8,5402272,13472,401
12.0/F中層8,12.0,中層,8,5593950,13950,401
19.0/F高層8,19.0,高層,8,5749538,14338,401
5.0/F低層9,5.0,低層,9,5993340,9292,645
12.0/F中層9,12.0,中層,9,6166845,9561,645
19.0/F高層9,19.0,高層,9,6337770,9826,645
