,A,B,C,D,E,F,G,H,J,K
7.0,10836,10812,10235,10403,10812,11048,10413,10403,10413,11082
16.0,11251,11218,10758,10819,11218,11447,10942,10819,10920,11553
24.0,11619,11658,11138,11176,11658,11804,11309,11176,11285,11909
