,10,13,14,16,17,2,4,6,9
10.0,7497,7573,7366,7573,6762,7573,7496,7547,7548
18.0,7754,7829,7617,7829,6996,7829,7748,7802,7801
25.0,7980,8055,7838,8055,7205,8055,7971,8027,8024
