,A,B,C,D,E,F,G,H,J,K
4.0,10692,10494,10051,9984,10657,11130,10042,10051,10051,10011
10.0,10963,10760,10359,10364,10926,11432,10351,10359,10359,10488
18.0,11347,11137,10658,10718,11308,11837,10649,10658,10658,11021
