,A,B,C,D,E,F,G,H,J,K
4.0,4597560,5079096,5930090,5890560,5157988,4785900,5944864,5930090,5930090,4845324
10.0,4714090,5207840,6111810,6114760,5288184,4915760,6127792,6111810,6111810,5076192
18.0,4879210,5390308,6288220,6323620,5473072,5089910,6304208,6288220,6288220,5334164
