,A,B,C,D,E,F,G,H,J,K
6.0,10607,8936,9977,9977,10379,10563,10044,10266,10077,10346
15.0,11015,9290,10348,10348,9448,9608,10385,10498,10328,9608
24.0,11286,9651,10688,10688,9817,9984,10745,10833,10689,9983
