,1,11,16,19,20,25,26,4,9
6.0,1643919,2772960,2650880,,1593492,1643652,2244816,2777992,1652730
14.0,1699722,2865828,2731540,,1661454,1699989,2304792,2868865,1709067
21.0,1744044,2953028,2806096,,1687964,1740039,2364768,2954909,1752588
