,A,B,C,D,E,F,G,H,J,K
4.0,11377,11056,10488,10546,11214,11344,10546,10546,9902,11056
10.0,11637,11457,10758,10820,11600,11604,10820,10820,10108,11457
18.0,11993,11805,11090,11152,11950,11956,11152,11152,10406,11805
