,1,10,3,4,5,6,7,8,9
5.0,12721,11623,12721,11623,11623,12721,11199,9940,11623
12.0,13112,11980,13112,11980,11980,13112,11543,10239,11980
21.0,13615,12440,13615,12440,12440,13615,11986,10624,12440
