,A,B,C,D,E,F,G,H,J,K
4.0,10870,10316,10396,10396,11462,10870,10396,10396,10396,10870
10.0,11150,10998,10665,10665,11757,11150,10665,10665,10665,11150
18.0,11524,11367,11022,11022,12151,11524,11022,11022,11022,11524
