,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,12420,11834,12143,12293,12436,12220,12074,12621,11842,11724,11857,12460,12010,12066,12305,12370
19.0,12962,12627,12804,12583,13274,12601,12653,13235,12627,12244,12809,12956,12483,12523,13147,12961
31.0,13392,12779,13231,13063,13372,13021,12803,12995,13007,12804,13375,13430,12661,12921,13233,13234
