,A,B,C,D,E,F,G,H,J,K
6.0,4609600,5063608,5895225,5895225,5281408,4769990,5902240,5895225,5895225,4598770
16.0,4819440,5295444,6146991,6139540,5637148,4827180,6154432,6139540,6146991,4814270
24.0,4960480,5485656,6325390,6333156,5816712,4975100,6340912,6325390,6333156,4973740
