,13,16,17,2,20,4,5,7,8,9
9.0,6569,6569,6170,6569,6459,6291,6523,6269,6328,6516
18.0,6848,6848,6419,6848,6737,6543,6802,6545,6604,6786
25.0,7060,7060,6615,7060,6951,6750,7016,6759,6818,6993
