,14,15,18,20,23,7,9
6.0,3053308,3268587,2180856,2076938,3095389,2076938,2180856
13.0,3144432,3364823,2243868,2136947,3188018,2136947,2243868
21.0,3239916,3474316,2316225,2205873,3283720,2205873,2316225
