,A,B,C,D,E,F,G,H,J,K
4.0,4892110,5306880,6187920,6222140,5382720,4877920,6222140,6222140,5842180,5306880
10.0,5003910,5499360,6347220,6383800,5568000,4989720,6383800,6383800,5963720,5499360
18.0,5156990,5666400,6543100,6579680,5736000,5141080,6579680,6579680,6139540,5666400
