,A,B,C,D,E,F,G,H,J,K
6.0,4561010,4289280,5886430,5886430,4981920,4552653,5925960,6056940,5945430,4966080
15.0,4736450,4459200,6105320,6105320,4535040,4141048,6127150,6193820,6093520,4611840
24.0,4852980,4632480,6305920,6305920,4712160,4303104,6339550,6391470,6306510,4791840
