,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層11,5.0,低層,11,4752774,9621,494
12.0/F中層11,12.0,中層,11,4885166,9889,494
21.0/F高層11,21.0,高層,11,3911986,7919,494
5.0/F低層2,5.0,低層,2,3684955,7505,491
12.0/F中層2,12.0,中層,2,3775299,7689,491
21.0/F高層2,21.0,高層,2,3891666,7926,491
5.0/F低層5,5.0,低層,5,3739580,7570,494
12.0/F中層5,12.0,中層,5,3831464,7756,494
21.0/F高層5,21.0,高層,5,3949036,7994,494
5.0/F低層6,5.0,低層,6,3238248,7566,428
12.0/F中層6,12.0,中層,6,3320852,7759,428
21.0/F高層6,21.0,高層,6,3426996,8007,428
5.0/F低層7,5.0,低層,7,3691207,9791,377
12.0/F中層7,12.0,中層,7,3797144,10072,377
21.0/F高層7,21.0,高層,7,3933618,10434,377
5.0/F低層9,5.0,低層,9,,,
12.0/F中層9,12.0,中層,9,,,
21.0/F高層9,21.0,高層,9,,,
