,A,B,C,D,E,F,G,H,J,K
4.0,10580,10305,9954,9917,10372,10663,9917,9917,9917,10556
11.0,10921,10640,10293,10236,10706,11330,10236,10236,10236,10893
18.0,11260,10970,10573,10542,11035,11351,10542,10542,10542,11226
