,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,6881192,6448129,6448129,5930617,5930617,4591099,4780320,6881192,6510032,6448129,5930617,5887497,4721432,4485447,6901218,6736488
21.0,7243704,6874455,6847038,6111305,6148912,4824053,5017584,7243704,6918633,6847038,6111305,6042000,4810377,4761471,7125489,7197696
34.0,7419068,6717546,6717546,6173365,6123620,4490892,5218500,7419068,7100676,6717546,6123620,6123620,4943304,4905816,7221260,7389904
