,1,10,11,12,13,14,15,16,2,3,4,5,6,7,9
7.0,4318920,4131875,4131875,3546081,3588123,3069360,3040848,4229910,4131875,4015281,3840914,3773000,2862432,3044736,4366650
18.0,4492425,4271908,4248849,3992373,3731625,3223506,3201984,4426992,4248849,4212432,3922085,3953026,2954523,3203772,4298553
29.0,4550218,4384314,4384314,4259178,3839695,3539250,3153252,4548402,4384314,4394412,3885430,3684545,3082536,3156660,4358116
