,1,10,11,12,2,3,5,6,7,8,9
12.0,7177806,5144167,5056251,7478636,8155616,7747767,7701867,5748536,5739496,6100290,6279416
36.0,8328960,5647858,5670804,8433375,8558116,20563268,8329365,6412976,6417496,6689550,6894580
67.0,,,,,,,,,,,
