,A,B,C,D,E,F,G,H
11.0,11071,10621,11094,11367,11306,11196,10774,10930
25.0,11493,11217,11908,12134,12120,12067,11262,11976
38.0,12587,11962,12360,12904,13011,12292,12290,12929
