,A,B,C,D,E,F,G,H
4.0,9299,9769,8874,8996,9618,8612,10327,9137
9.0,9538,9745,9023,9543,10421,8999,10586,9355
14.0,9759,10138,9269,9785,10560,9281,10845,9533
