,1,10,2,3,5,6,7,8,9
6.0,5782348,5863678,6086766,5879704,5338272,6114856,7837395,6018180,6167612
16.0,5989500,5956878,6221523,6220488,5583888,6345240,8154735,6235047,6198588
26.0,6255700,6336668,6508908,5989208,5856432,6255216,8354040,6499731,5898508
