,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,11380616,12874,884
10.0/F中層A,10.0,中層,A,9623152,12848,749
17.0/F高層A,17.0,高層,A,9769628,13061,748
5.0/F低層B,5.0,低層,B,7055516,12532,563
10.0/F中層B,10.0,中層,B,6749614,14578,463
17.0/F高層B,17.0,高層,B,7257070,12890,563
5.0/F低層C,5.0,低層,C,7411700,13700,541
10.0/F中層C,10.0,中層,C,7385434,13118,563
17.0/F高層C,17.0,高層,C,7700594,14234,541
5.0/F低層C & D,5.0,低層,C & D,19751368,14609,1352
10.0/F中層C & D,10.0,中層,C & D,20370584,15067,1352
17.0/F高層C & D,17.0,高層,C & D,21499504,15902,1352
5.0/F低層CD,5.0,低層,CD,19751368,14609,1352
10.0/F中層CD,10.0,中層,CD,20370584,15067,1352
17.0/F高層CD,17.0,高層,CD,21499504,15902,1352
5.0/F低層D,5.0,低層,D,8725420,11665,748
10.0/F中層D,10.0,中層,D,9026864,12068,748
17.0/F高層D,17.0,高層,D,10239686,12626,811
5.0/F低層E,5.0,低層,E,6880166,12578,547
10.0/F中層E,10.0,中層,E,6915721,12643,547
17.0/F高層E,17.0,高層,E,7190315,13145,547
5.0/F低層EF,5.0,低層,EF,19159746,14493,1322
10.0/F中層EF,10.0,中層,EF,14835078,13511,1098
17.0/F高層EF,17.0,高層,EF,15585012,14194,1098
5.0/F低層F,5.0,低層,F,7062718,12818,551
10.0/F中層F,10.0,中層,F,7453377,13527,551
17.0/F高層F,17.0,高層,F,7465410,13698,545
5.0/F低層G,5.0,低層,G,7113734,13654,521
10.0/F中層G,10.0,中層,G,7191884,13804,521
17.0/F高層G,17.0,高層,G,7486770,14370,521
