,subjFloor,floorLv,unitNo,price,npsf,nfa
11.0/F低層A,11.0,低層,A,9509989,11071,859
25.0/F中層A,25.0,中層,A,9872487,11493,859
38.0/F高層A,38.0,高層,A,10812233,12587,859
11.0/F低層B,11.0,低層,B,8783567,10621,827
25.0/F中層B,25.0,中層,B,9276459,11217,827
38.0/F高層B,38.0,高層,B,9892574,11962,827
11.0/F低層C,11.0,低層,C,6734058,11094,607
25.0/F中層C,25.0,中層,C,7228156,11908,607
38.0/F高層C,38.0,高層,C,7428360,12360,601
11.0/F低層D,11.0,低層,D,6376887,11367,561
25.0/F中層D,25.0,中層,D,6807174,12134,561
38.0/F高層D,38.0,高層,D,7239144,12904,561
11.0/F低層E,11.0,低層,E,6342666,11306,561
25.0/F中層E,25.0,中層,E,6799320,12120,561
38.0/F高層E,38.0,高層,E,7299171,13011,561
11.0/F低層F,11.0,低層,F,6795972,11196,607
25.0/F中層F,25.0,中層,F,7288468,12067,604
38.0/F高層F,38.0,高層,F,7387492,12292,601
11.0/F低層G,11.0,低層,G,8813132,10774,818
25.0/F中層G,25.0,中層,G,9212316,11262,818
38.0/F高層G,38.0,高層,G,10053220,12290,818
11.0/F低層H,11.0,低層,H,9388870,10930,859
25.0/F中層H,25.0,中層,H,10287384,11976,859
38.0/F高層H,38.0,高層,H,11106011,12929,859
