,1,10,11,12,13,14,15,16,17,18,19,2,20,3,4,5,6,7,8,9
4.0,450,462,384,388,385,380,386,446,388,462,384,543,383,543,448,451,383,380,388,385
8.0,450,462,384,388,385,380,386,446,388,462,384,543,383,543,448,451,383,380,388,385
13.0,450,462,384,388,385,380,386,446,388,462,384,543,383,543,448,451,383,380,388,385
