,subjFloor,floorLv,unitNo,price,npsf,nfa
1.0/F低層A,1.0,低層,A,,,
2.0/F中層A,2.0,中層,A,,,
2.0/F高層A,2.0,高層,A,,,
1.0/F低層B,1.0,低層,B,,,
2.0/F中層B,2.0,中層,B,,,
2.0/F高層B,2.0,高層,B,,,
1.0/F低層C,1.0,低層,C,,,
2.0/F中層C,2.0,中層,C,,,
2.0/F高層C,2.0,高層,C,,,
1.0/F低層D,1.0,低層,D,,,
2.0/F中層D,2.0,中層,D,,,
2.0/F高層D,2.0,高層,D,,,
1.0/F低層E,1.0,低層,E,,,
2.0/F中層E,2.0,中層,E,,,
2.0/F高層E,2.0,高層,E,,,
1.0/F低層F,1.0,低層,F,,,
2.0/F中層F,2.0,中層,F,,,
2.0/F高層F,2.0,高層,F,,,
1.0/F低層G,1.0,低層,G,,,
2.0/F中層G,2.0,中層,G,,,
2.0/F高層G,2.0,高層,G,,,
1.0/F低層H,1.0,低層,H,,,
2.0/F中層H,2.0,中層,H,,,
2.0/F高層H,2.0,高層,H,,,
