,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,4677540,4205798,4205798,3741199,3741199,3073434,3111538,4544670,3952176,4205798,3741199,3762759,3108074,3055681,4533705,4460820
20.0,4800168,4189571,4189571,3999660,4025252,3256539,3300297,4771413,4213626,4167657,3967580,4065677,3217500,3259113,4708500,4364070
32.0,5118916,4664088,4664088,4289820,4255900,3510666,3631224,5017476,4417578,4664088,4255900,4278690,3529410,3494904,4667508,4878630
