,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
3.0,4539,4433,4381,4256,4319,4492,4266,4236,4458,4487,4512,4478,4423,4415,4325,4400
8.0,4672,4560,4532,4420,4522,4657,4680,4345,4649,4641,4662,4671,4575,4553,4539,4553
12.0,4736,4618,4597,4561,4636,4733,4674,4547,4716,4692,4702,4711,4639,4631,4581,4558
