,1,10,11,12,13,14,15,16,2,3,4,5,6,7,9
7.0,6696,6875,6875,6579,6657,7105,7039,6558,6875,6681,7126,7000,6626,7048,6770
18.0,6965,7108,7117,7407,6975,7514,7412,6928,7117,7056,7331,7334,6887,7468,6727
29.0,7177,7381,7381,7902,7177,8250,7402,7118,7381,7398,7331,6887,7236,7410,6874
