,1,11,12,13,2,3,4,5,6,7,8,9
3.0,1884575,2251278,2297424,1652016,1629918,1945095,1825460,1804244,1867950,1931400,1890360,1644678
8.0,1931300,2309922,2364216,1695450,1674876,1996715,1875406,1853748,1919250,1971000,1941980,1688148
12.0,1967790,2356620,2413344,1730883,1710690,2038100,1915186,1893970,1960200,2011500,1993600,1722924
