,1,10,11,12,13,14,15,16,17,18,19,2,20,3,4,5,6,7,8,9
4.0,2007450,2098866,1733760,1628824,1665125,1669340,1676012,2026178,1738240,1954722,1690368,2334900,1691711,2378883,2059456,2065129,1726564,1732420,1766564,1757140
8.0,1953900,2066064,1801728,1693232,1699775,1708100,1737000,1984700,1817004,1969044,1750656,2404947,1743416,2488026,2099776,2049344,1773673,1768900,1810408,1791790
13.0,1980000,2099328,1832064,1726600,1730190,1737740,1767108,2008338,1747552,2004156,1782144,2537439,1774822,2510832,2019584,2025441,1804696,1793980,1799544,1822590
