,10,12,13,14,16,3,4,5,6,7,8
7.0,4275,4067,4329,4399,4516,4301,4256,4256,4264,4032,4414
20.0,4324,4358,4503,4687,4796,4592,4478,4487,4494,4319,4641
32.0,4771,4656,4809,4536,4922,4799,4692,4720,4708,4580,4846
