,A,B,C,D,E,F,G,H
12.0,8089608,7852266,6457190,6258198,6463869,6721362,7843840,7909944
26.0,8560832,8599882,7115058,6943428,6906306,7283620,8520218,8098276
38.0,8935920,8968328,7402404,7349265,6578495,7225038,8946114,8820872
