,1,10,2,3,5,6,7,8,9
6.0,11947,12583,12602,12457,13084,12634,12151,12460,12743
16.0,12375,12783,12881,13179,13686,13110,12643,12909,12807
26.0,12925,13598,13476,12689,14354,12924,12952,13457,12187
