,1,10,11,2,3,5,6,7,8,9
6.0,11160,14099,12714,12414,12473,13453,12319,12182,13816,13523
16.0,11943,14743,13040,13082,13222,14071,13041,13029,14475,14167
26.0,12602,14995,13733,13521,13911,14732,13622,13725,14442,14881
