,1,10,11,12,2,3,5,6,7,8,9
12.0,12333,13573,13271,11722,12664,12087,12053,12718,12698,12630,12974
36.0,13014,14902,14884,13075,13289,16346,13035,14188,14198,13850,14245
67.0,,,,,,,,,,,
