,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層A,9.0,低層,A,10903530,10545,1034
22.0/F中層A,22.0,中層,A,11626296,11244,1034
33.0/F高層A,33.0,高層,A,12739420,11906,1070
9.0/F低層B,9.0,低層,B,10751532,10398,1034
22.0/F中層B,22.0,中層,B,11478434,11101,1034
33.0/F高層B,33.0,高層,B,12589620,11766,1070
9.0/F低層C,9.0,低層,C,6459864,9656,669
22.0/F中層C,22.0,中層,C,7824624,11696,669
33.0/F高層C,33.0,高層,C,8222010,12290,669
9.0/F低層D,9.0,低層,D,7266259,10829,671
22.0/F中層D,22.0,中層,D,7604443,11333,671
33.0/F高層D,33.0,高層,D,7846003,11693,671
