,10,2,3,306,308,4,401,403,404,408,8
1.0,2192119,2729480,2368268,2374626,2632084,2374626,2729480,2329138,2374626,2267720,2740556
2.0,2203772,2743960,2380910,2387008,2629536,2387008,2743960,2341178,2387008,2279368,2755116
3.0,2215154,2758440,2393251,2399692,2660840,2399692,2758440,2347800,2399692,2291380,2769676
