,1,10,11,12,13,14,15,16,2,3,4,5,6,7,9
7.0,645,601,601,539,539,432,432,645,601,601,539,539,432,432,645
18.0,645,601,597,539,535,429,432,639,597,597,535,539,429,429,639
29.0,634,594,594,539,535,429,426,639,594,594,530,535,426,426,634
