,10,2,3,306,308,4,401,403,404,408,8
1.0,8089,7540,7868,7863,7231,7863,7540,7738,7863,6230,7529
2.0,8132,7580,7910,7904,7224,7904,7580,7778,7904,6262,7569
3.0,8174,7620,7951,7946,7310,7946,7620,7800,7946,6295,7609
