,12,16,17,19,20,21,22,25,29,3,4,8
2.0,5410,6060,5730,5465,5410,5410,5892,5730,5727,5899,5730,6138
3.0,5438,5761,5696,5761,5438,5438,5924,5761,5949,5930,5960,5930
4.0,5467,5791,6113,5791,5467,5467,5955,5791,5788,5961,5791,5961
