,subjFloor,floorLv,unitNo,price,npsf,nfa
16.0/F低層A,16.0,低層,A,8362240,8896,940
36.0/F中層A,36.0,中層,A,9216700,9805,940
55.0/F高層A,55.0,高層,A,10116280,10762,940
16.0/F低層B,16.0,低層,B,7833600,10200,768
36.0/F中層B,36.0,中層,B,8243712,10734,768
55.0/F高層B,55.0,高層,B,8011008,10431,768
16.0/F低層C,16.0,低層,C,6135825,10671,575
36.0/F中層C,36.0,中層,C,6303725,10963,575
55.0/F高層C,55.0,高層,C,6875850,11958,575
16.0/F低層D,16.0,低層,D,7325388,9926,738
36.0/F中層D,36.0,中層,D,7320960,9920,738
55.0/F高層D,55.0,高層,D,7484058,10141,738
16.0/F低層E,16.0,低層,E,5822320,10397,560
36.0/F中層E,36.0,中層,E,6042960,10791,560
55.0/F高層E,55.0,高層,E,6158320,10997,560
16.0/F低層F,16.0,低層,F,6096725,10603,575
36.0/F中層F,36.0,中層,F,6373875,11085,575
55.0/F高層F,55.0,高層,F,6764300,11764,575
16.0/F低層G,16.0,低層,G,7698310,9895,778
36.0/F中層G,36.0,中層,G,7983058,10261,778
55.0/F高層G,55.0,高層,G,8204010,10545,778
16.0/F低層GH,16.0,低層,GH,19039856,11044,1724
36.0/F中層GH,36.0,中層,GH,21289676,12349,1724
55.0/F高層GH,55.0,高層,GH,23003332,13343,1724
16.0/F低層H,16.0,低層,H,8617114,9109,946
36.0/F中層H,36.0,中層,H,9460000,10000,946
55.0/F高層H,55.0,高層,H,10250856,10836,946
